"unitid","institution name","year","C2011_A.First or Second Major","C2011_A.CIP Code -  2010 Classification","CipTitle","C2011_A.Award Level code","C2011_A_RV.Grand total","IDX_C"
"110714","University of California-Santa Cruz","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","10","-2"
"110714","University of California-Santa Cruz","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"110945","California College-San Diego","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","6","-2"
"110945","California College-San Diego","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","4","-2"
"111188","California Maritime Academy","2011","First major","'14'","Engineering","Bachelor's degree","19","-2"
"111188","California Maritime Academy","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","19","-2"
"111434","Canada College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"111434","Canada College","2011","First major","'14'","Engineering","Associate's degree","3","-2"
"111434","Canada College","2011","First major","'40'","Physical Sciences","Associate's degree","2","-2"
"111461","College of the Canyons","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","9","-2"
"111461","College of the Canyons","2011","First major","'14'","Engineering","Associate's degree","5","-2"
"111461","College of the Canyons","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","11","-2"
"111461","College of the Canyons","2011","First major","'27'","Mathematics and Statistics","Associate's degree","44","-2"
"111887","Cerritos College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","10","-2"
"111887","Cerritos College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"111887","Cerritos College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"111887","Cerritos College","2011","First major","'40'","Physical Sciences","Associate's degree","12","-2"
"111896","Cerro Coso Community College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"111896","Cerro Coso Community College","2011","First major","'14'","Engineering","Associate's degree","7","-2"
"111896","Cerro Coso Community College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"111920","Chabot College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"111920","Chabot College","2011","First major","'14'","Engineering","Associate's degree","4","-2"
"111920","Chabot College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"111920","Chabot College","2011","First major","'40'","Physical Sciences","Associate's degree","2","-2"
"111939","Chaffey College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","21","-2"
"111939","Chaffey College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","6","-2"
"111939","Chaffey College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","3","-2"
"111939","Chaffey College","2011","First major","'40'","Physical Sciences","Associate's degree","9","-2"
"111948","Chapman University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","4","-2"
"111948","Chapman University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","7","-2"
"111948","Chapman University","2011","First major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"111948","Chapman University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","2","-2"
"112075","Concordia University-Irvine","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"112075","Concordia University-Irvine","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"112075","Concordia University-Irvine","2011","First major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"112075","Concordia University-Irvine","2011","Second major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"112172","Citrus College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","1","-2"
"112172","Citrus College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","19","-2"
"112172","Citrus College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","5","-2"
"112190","City College of San Francisco","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","29","-2"
"112190","City College of San Francisco","2011","First major","'14'","Engineering","Associate's degree","8","-2"
"112190","City College of San Francisco","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","7","-2"
"112251","Claremont Graduate University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","16","-2"
"112251","Claremont Graduate University","2011","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","5","-2"
"112251","Claremont Graduate University","2011","First major","'27'","Mathematics and Statistics","Master's degree","15","-2"
"112251","Claremont Graduate University","2011","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","2","-2"
"112251","Claremont Graduate University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Master's degree","0","-2"
"112251","Claremont Graduate University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","1","-2"
"112260","Claremont McKenna College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","2","-2"
"112260","Claremont McKenna College","2011","First major","'14'","Engineering","Bachelor's degree","0","-2"
"112260","Claremont McKenna College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","2","-2"
"112260","Claremont McKenna College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","7","-2"
"112260","Claremont McKenna College","2011","First major","'40'","Physical Sciences","Bachelor's degree","3","-2"
"112260","Claremont McKenna College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"112260","Claremont McKenna College","2011","Second major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","0","-2"
"112260","Claremont McKenna College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"112260","Claremont McKenna College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"112385","Coastline Community College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","6","-2"
"112385","Coastline Community College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"112394","Cogswell College","2011","First major","'14'","Engineering","Bachelor's degree","4","-2"
"112446","Coleman University","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","122","-2"
"112446","Coleman University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","79","-2"
"112446","Coleman University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","24","-2"
"112561","Columbia College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","2","-2"
"112561","Columbia College","2011","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"112686","El Camino College-Compton Center","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","1","-2"
"112826","Contra Costa College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","5","-2"
"112826","Contra Costa College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"112826","Contra Costa College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","8","-2"
"112826","Contra Costa College","2011","First major","'40'","Physical Sciences","Associate's degree","3","-2"
"113096","Cosumnes River College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"113096","Cosumnes River College","2011","First major","'14'","Engineering","Associate's degree","2","-2"
"113096","Cosumnes River College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"113096","Cosumnes River College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","3","-2"
"113096","Cosumnes River College","2011","First major","'40'","Physical Sciences","Associate's degree","4","-2"
"113111","Crafton Hills College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","5","-2"
"113111","Crafton Hills College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","7","-2"
"113111","Crafton Hills College","2011","First major","'40'","Physical Sciences","Associate's degree","8","-2"
"113193","Cuesta College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","10","-2"
"113193","Cuesta College","2011","First major","'14'","Engineering","Associate's degree","7","-2"
"113193","Cuesta College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","8","-2"
"113193","Cuesta College","2011","First major","'40'","Physical Sciences","Associate's degree","7","-2"
"113218","Cuyamaca College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","11","-2"
"113218","Cuyamaca College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","50","-2"
"113218","Cuyamaca College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"113218","Cuyamaca College","2011","First major","'40'","Physical Sciences","Associate's degree","4","-2"
"113236","Cypress College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"113236","Cypress College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"113333","De Anza College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","8","-2"
"113333","De Anza College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","6","-2"
"113573","College of the Desert","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","7","-2"
"113573","College of the Desert","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"113573","College of the Desert","2011","First major","'27'","Mathematics and Statistics","Associate's degree","2","-2"
"113573","College of the Desert","2011","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"113607","DeVry University-California","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","100","-2"
"113607","DeVry University-California","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","157","-2"
"113607","DeVry University-California","2011","First major","'14'","Engineering","Bachelor's degree","94","-2"
"113607","DeVry University-California","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","71","-2"
"113607","DeVry University-California","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","91","-2"
"113634","Diablo Valley College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","24","-2"
"113634","Diablo Valley College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"113634","Diablo Valley College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","12","-2"
"113856","East Los Angeles College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","1","-2"
"113856","East Los Angeles College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"113856","East Los Angeles College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","10","-2"
"113980","El Camino Community College District","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","18","-2"
"113980","El Camino Community College District","2011","First major","'14'","Engineering","Associate's degree","12","-2"
"113980","El Camino Community College District","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","7","-2"
"113980","El Camino Community College District","2011","First major","'27'","Mathematics and Statistics","Associate's degree","31","-2"
"113980","El Camino Community College District","2011","First major","'40'","Physical Sciences","Associate's degree","10","-2"
"114123","Empire College School of Business","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","28","-2"
"114123","Empire College School of Business","2011","Second major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"114266","Evergreen Valley College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"114266","Evergreen Valley College","2011","First major","'14'","Engineering","Associate's degree","2","-2"
"114266","Evergreen Valley College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","6","-2"
"114266","Evergreen Valley College","2011","First major","'40'","Physical Sciences","Associate's degree","8","-2"
"114433","Feather River Community College District","2011","First major","'27'","Mathematics and Statistics","Associate's degree","2","-2"
"114716","Foothill College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","28","-2"
"114716","Foothill College","2011","First major","'14'","Engineering","Associate's degree","2","-2"
"114716","Foothill College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"114716","Foothill College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","6","-2"
"114716","Foothill College","2011","First major","'40'","Physical Sciences","Associate's degree","3","-2"
"114789","Fresno City College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","16","-2"
"114789","Fresno City College","2011","First major","'14'","Engineering","Associate's degree","3","-2"
"114789","Fresno City College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","3","-2"
"114789","Fresno City College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","9","-2"
"114813","Fresno Pacific University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
