"unitid","institution name","year","C2011_A.First or Second Major","C2011_A.CIP Code -  2010 Classification","CipTitle","C2011_A.Award Level code","C2011_A_RV.Grand total","IDX_C"
"167729","Salem State University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","10","-2"
"167729","Salem State University","2011","First major","'27'","Mathematics and Statistics","Master's degree","8","-2"
"167729","Salem State University","2011","First major","'40'","Physical Sciences","Bachelor's degree","20","-2"
"167729","Salem State University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"167729","Salem State University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"167783","Simmons College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","9","-2"
"167783","Simmons College","2011","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","1","-2"
"167783","Simmons College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","9","-2"
"167783","Simmons College","2011","First major","'40'","Physical Sciences","Bachelor's degree","11","-2"
"167783","Simmons College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"167783","Simmons College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","4","-2"
"167792","Bard College at Simon's Rock","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","3","-2"
"167792","Bard College at Simon's Rock","2011","First major","'14'","Engineering","Bachelor's degree","1","-2"
"167792","Bard College at Simon's Rock","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","3","-2"
"167792","Bard College at Simon's Rock","2011","First major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"167792","Bard College at Simon's Rock","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"167792","Bard College at Simon's Rock","2011","Second major","'14'","Engineering","Bachelor's degree","0","-2"
"167792","Bard College at Simon's Rock","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"167792","Bard College at Simon's Rock","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"167835","Smith College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","10","-2"
"167835","Smith College","2011","First major","'14'","Engineering","Bachelor's degree","17","-2"
"167835","Smith College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","16","-2"
"167835","Smith College","2011","First major","'27'","Mathematics and Statistics","Master's degree","0","-2"
"167835","Smith College","2011","First major","'40'","Physical Sciences","Bachelor's degree","28","-2"
"167835","Smith College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","3","-2"
"167835","Smith College","2011","Second major","'14'","Engineering","Bachelor's degree","1","-2"
"167835","Smith College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","8","-2"
"167835","Smith College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"167899","Springfield College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","5","-2"
"167899","Springfield College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","3","-2"
"167905","Springfield Technical Community College","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","44","-2"
"167905","Springfield Technical Community College","2011","First major","'14'","Engineering","Associate's degree","20","-2"
"167905","Springfield Technical Community College","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","97","-2"
"167905","Springfield Technical Community College","2011","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"167905","Springfield Technical Community College","2011","First major","'40'","Physical Sciences","Associate's degree","2","-2"
"167905","Springfield Technical Community College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Associate's degree","4","-2"
"167905","Springfield Technical Community College","2011","Second major","'14'","Engineering","Associate's degree","1","-2"
"167905","Springfield Technical Community College","2011","Second major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","5","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","28","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","25","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'14'","Engineering","Bachelor's degree","121","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'14'","Engineering","Master's degree","33","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","1","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","11","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'40'","Physical Sciences","Bachelor's degree","15","-2"
"167987","University of Massachusetts-Dartmouth","2011","First major","'40'","Physical Sciences","Master's degree","12","-2"
"167987","University of Massachusetts-Dartmouth","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"167987","University of Massachusetts-Dartmouth","2011","Second major","'14'","Engineering","Bachelor's degree","5","-2"
"167987","University of Massachusetts-Dartmouth","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"167996","Stonehill College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","2","-2"
"167996","Stonehill College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","16","-2"
"167996","Stonehill College","2011","First major","'40'","Physical Sciences","Bachelor's degree","7","-2"
"167996","Stonehill College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"168005","Suffolk University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","21","-2"
"168005","Suffolk University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","13","-2"
"168005","Suffolk University","2011","First major","'14'","Engineering","Bachelor's degree","10","-2"
"168005","Suffolk University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","2","-2"
"168005","Suffolk University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","0","-2"
"168005","Suffolk University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","8","-2"
"168005","Suffolk University","2011","First major","'40'","Physical Sciences","Bachelor's degree","9","-2"
"168005","Suffolk University","2011","First major","'40'","Physical Sciences","Master's degree","0","-2"
"168005","Suffolk University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","3","-2"
"168005","Suffolk University","2011","Second major","'14'","Engineering","Bachelor's degree","1","-2"
"168005","Suffolk University","2011","Second major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","0","-2"
"168005","Suffolk University","2011","Second major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","0","-2"
"168005","Suffolk University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"168005","Suffolk University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"168005","Suffolk University","2011","Second major","'40'","Physical Sciences","Master's degree","0","-2"
"168148","Tufts University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","28","-2"
"168148","Tufts University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","13","-2"
"168148","Tufts University","2011","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","9","-2"
"168148","Tufts University","2011","First major","'14'","Engineering","Bachelor's degree","166","-2"
"168148","Tufts University","2011","First major","'14'","Engineering","Master's degree","74","-2"
"168148","Tufts University","2011","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","16","-2"
"168148","Tufts University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","0","-2"
"168148","Tufts University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","30","-2"
"168148","Tufts University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Doctor's degree - research/scholarship (new degree classification)","0","-2"
"168148","Tufts University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","19","-2"
"168148","Tufts University","2011","First major","'27'","Mathematics and Statistics","Master's degree","7","-2"
"168148","Tufts University","2011","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","3","-2"
"168148","Tufts University","2011","First major","'40'","Physical Sciences","Bachelor's degree","19","-2"
"168148","Tufts University","2011","First major","'40'","Physical Sciences","Master's degree","12","-2"
"168148","Tufts University","2011","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","13","-2"
"168148","Tufts University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","7","-2"
"168148","Tufts University","2011","Second major","'14'","Engineering","Bachelor's degree","21","-2"
"168148","Tufts University","2011","Second major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","0","-2"
"168148","Tufts University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","8","-2"
"168148","Tufts University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","5","-2"
"168218","Wellesley College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","10","-2"
"168218","Wellesley College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","10","-2"
"168218","Wellesley College","2011","First major","'40'","Physical Sciences","Bachelor's degree","34","-2"
"168218","Wellesley College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","3","-2"
"168218","Wellesley College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","7","-2"
"168227","Wentworth Institute of Technology","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"168227","Wentworth Institute of Technology","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","57","-2"
"168227","Wentworth Institute of Technology","2011","First major","'14'","Engineering","Bachelor's degree","33","-2"
"168227","Wentworth Institute of Technology","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","20","-2"
"168227","Wentworth Institute of Technology","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","188","-2"
"168254","Western New England University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","16","-2"
"168254","Western New England University","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","0","-2"
"168254","Western New England University","2011","First major","'14'","Engineering","Bachelor's degree","90","-2"
"168254","Western New England University","2011","First major","'14'","Engineering","Master's degree","3","-2"
"168254","Western New England University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","0","-2"
"168254","Western New England University","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","9","-2"
"168254","Western New England University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","3","-2"
"168254","Western New England University","2011","First major","'40'","Physical Sciences","Bachelor's degree","7","-2"
"168263","Westfield State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","16","-2"
"168263","Westfield State University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","20","-2"
"168263","Westfield State University","2011","First major","'40'","Physical Sciences","Bachelor's degree","5","-2"
"168263","Westfield State University","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"168263","Westfield State University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"168263","Westfield State University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"168281","Wheaton College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","6","-2"
"168281","Wheaton College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","7","-2"
"168281","Wheaton College","2011","First major","'40'","Physical Sciences","Bachelor's degree","11","-2"
"168281","Wheaton College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"168281","Wheaton College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","5","-2"
"168281","Wheaton College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"168290","Wheelock College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","6","-2"
"168290","Wheelock College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","5","-2"
"168342","Williams College","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","18","-2"
"168342","Williams College","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","23","-2"
"168342","Williams College","2011","First major","'40'","Physical Sciences","Bachelor's degree","38","-2"
"168342","Williams College","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","2","-2"
"168342","Williams College","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","32","-2"
"168342","Williams College","2011","Second major","'40'","Physical Sciences","Bachelor's degree","14","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","64","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","29","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","2","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'14'","Engineering","Bachelor's degree","451","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'14'","Engineering","Master's degree","293","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","16","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","23","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'27'","Mathematics and Statistics","Master's degree","25","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","1","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'40'","Physical Sciences","Bachelor's degree","24","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'40'","Physical Sciences","Master's degree","1","-2"
"168421","Worcester Polytechnic Institute","2011","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","2","-2"
"168421","Worcester Polytechnic Institute","2011","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","5","-2"
"168421","Worcester Polytechnic Institute","2011","Second major","'14'","Engineering","Bachelor's degree","15","-2"
"168421","Worcester Polytechnic Institute","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","3","-2"
"168421","Worcester Polytechnic Institute","2011","Second major","'40'","Physical Sciences","Bachelor's degree","3","-2"
"168430","Worcester State University","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","18","-2"
"168430","Worcester State University","2011","First major","'27'","Mathematics and Statistics","Bachelor's degree","6","-2"
"168430","Worcester State University","2011","First major","'40'","Physical Sciences","Bachelor's degree","42","-2"
"168430","Worcester State University","2011","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"168430","Worcester State University","2011","Second major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"366580","ITT Technical Institute-Norwood","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","84","-2"
"366580","ITT Technical Institute-Norwood","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","5","-2"
"366580","ITT Technical Institute-Norwood","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","69","-2"
"366580","ITT Technical Institute-Norwood","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","3","-2"
"439136","ITT Technical Institute-Wilmington","2011","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","88","-2"
"439136","ITT Technical Institute-Wilmington","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","12","-2"
"439136","ITT Technical Institute-Wilmington","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","55","-2"
"439136","ITT Technical Institute-Wilmington","2011","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","4","-2"
"440420","University of Phoenix-Boston Campus","2011","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","7","-2"
"441478","National Graduate School of Quality Management","2011","First major","'14'","Engineering","Bachelor's degree","0","-2"
"441982","Franklin W. Olin College of Engineering","2011","First major","'14'","Engineering","Bachelor's degree","89","-2"
