"unitid","institution name","year","C2009_A.CIP Code -  2000 Classification","CipTitle","C2009_A.First or Second Major","C2009_A.Award Level code","C2009_A_RV.Grand total","IDX_C"
"122755","San Jose State University","2009","'27'","Mathematics and statistics.","First major","Master's degree","7","-2"
"122755","San Jose State University","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","2","-2"
"122755","San Jose State University","2009","'40'","Physical sciences.","First major","Bachelor's degree","44","-2"
"122755","San Jose State University","2009","'40'","Physical sciences.","First major","Master's degree","20","-2"
"122755","San Jose State University","2009","'40'","Physical sciences.","Second major","Bachelor's degree","4","-2"
"122791","College of San Mateo","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","4","-2"
"122791","College of San Mateo","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"122791","College of San Mateo","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","1","-2"
"122791","College of San Mateo","2009","'14'","Engineering.","First major","Associate's degree","1","-2"
"122791","College of San Mateo","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","3","-2"
"122791","College of San Mateo","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"122791","College of San Mateo","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","3","-2"
"122791","College of San Mateo","2009","'27'","Mathematics and statistics.","First major","Associate's degree","1","-2"
"122791","College of San Mateo","2009","'40'","Physical sciences.","First major","Associate's degree","7","-2"
"122834","Santa Barbara Business College-Bakersfield","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","2","-2"
"122834","Santa Barbara Business College-Bakersfield","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","10","-2"
"122843","Westwood College-Los Angeles","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","30","-2"
"122843","Westwood College-Los Angeles","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","216","-2"
"122889","Santa Barbara City College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","1","-2"
"122889","Santa Barbara City College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","10","-2"
"122889","Santa Barbara City College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","17","-2"
"122889","Santa Barbara City College","2009","'14'","Engineering.","First major","Associate's degree","4","-2"
"122889","Santa Barbara City College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","0","-2"
"122889","Santa Barbara City College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","5","-2"
"122889","Santa Barbara City College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","4","-2"
"122889","Santa Barbara City College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","5","-2"
"122889","Santa Barbara City College","2009","'40'","Physical sciences.","First major","Associate's degree","12","-2"
"122931","Santa Clara University","2009","'14'","Engineering.","First major","Bachelor's degree","108","-2"
"122931","Santa Clara University","2009","'14'","Engineering.","First major","Master's degree","107","-2"
"122931","Santa Clara University","2009","'14'","Engineering.","First major","Doctor's degree - research/scholarship (new degree classification)","3","-2"
"122931","Santa Clara University","2009","'14'","Engineering.","Second major","Bachelor's degree","0","-2"
"122931","Santa Clara University","2009","'15'","Engineering technologies/technicians.","First major","Master's degree","47","-2"
"122931","Santa Clara University","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","13","-2"
"122931","Santa Clara University","2009","'27'","Mathematics and statistics.","First major","Master's degree","0","-2"
"122931","Santa Clara University","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","1","-2"
"122931","Santa Clara University","2009","'40'","Physical sciences.","First major","Bachelor's degree","13","-2"
"122931","Santa Clara University","2009","'40'","Physical sciences.","Second major","Bachelor's degree","2","-2"
"122977","Santa Monica College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","0","-2"
"122977","Santa Monica College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","3","-2"
"122977","Santa Monica College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","10","-2"
"123013","Santa Rosa Junior College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","101","-2"
"123013","Santa Rosa Junior College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123013","Santa Rosa Junior College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","0","-2"
"123013","Santa Rosa Junior College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","0","-2"
"123013","Santa Rosa Junior College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","16","-2"
"123013","Santa Rosa Junior College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","8","-2"
"123013","Santa Rosa Junior College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","11","-2"
"123013","Santa Rosa Junior College","2009","'40'","Physical sciences.","First major","Associate's degree","0","-2"
"123165","Scripps College","2009","'14'","Engineering.","First major","Award of at least 2 but less than 4 academic years","1","-2"
"123165","Scripps College","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","5","-2"
"123165","Scripps College","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","1","-2"
"123165","Scripps College","2009","'40'","Physical sciences.","First major","Bachelor's degree","6","-2"
"123217","College of the Sequoias","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","1","-2"
"123217","College of the Sequoias","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123217","College of the Sequoias","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","6","-2"
"123217","College of the Sequoias","2009","'14'","Engineering.","First major","Associate's degree","6","-2"
"123217","College of the Sequoias","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","0","-2"
"123217","College of the Sequoias","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123217","College of the Sequoias","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","3","-2"
"123217","College of the Sequoias","2009","'27'","Mathematics and statistics.","First major","Associate's degree","6","-2"
"123217","College of the Sequoias","2009","'40'","Physical sciences.","First major","Associate's degree","6","-2"
"123299","Shasta College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","1","-2"
"123299","Shasta College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","3","-2"
"123299","Shasta College","2009","'14'","Engineering.","First major","Associate's degree","3","-2"
"123299","Shasta College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","0","-2"
"123299","Shasta College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123299","Shasta College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","3","-2"
"123299","Shasta College","2009","'40'","Physical sciences.","First major","Associate's degree","0","-2"
"123341","Sierra College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","7","-2"
"123341","Sierra College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","21","-2"
"123341","Sierra College","2009","'14'","Engineering.","First major","Associate's degree","14","-2"
"123341","Sierra College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","11","-2"
"123341","Sierra College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123341","Sierra College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","14","-2"
"123341","Sierra College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","30","-2"
"123341","Sierra College","2009","'40'","Physical sciences.","First major","Associate's degree","28","-2"
"123457","Simpson University","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","2","-2"
"123484","College of the Siskiyous","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","1","-2"
"123484","College of the Siskiyous","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","2","-2"
"123484","College of the Siskiyous","2009","'14'","Engineering.","First major","Associate's degree","0","-2"
"123484","College of the Siskiyous","2009","'27'","Mathematics and statistics.","First major","Associate's degree","1","-2"
"123484","College of the Siskiyous","2009","'40'","Physical sciences.","First major","Associate's degree","0","-2"
"123509","Skyline College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","5","-2"
"123509","Skyline College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","1","-2"
"123509","Skyline College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","11","-2"
"123509","Skyline College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","2","-2"
"123509","Skyline College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","1","-2"
"123509","Skyline College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","4","-2"
"123509","Skyline College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","1","-2"
"123527","San Bernardino Valley College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","10","-2"
"123527","San Bernardino Valley College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","3","-2"
"123527","San Bernardino Valley College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","6","-2"
"123527","San Bernardino Valley College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","25","-2"
"123527","San Bernardino Valley College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","22","-2"
"123527","San Bernardino Valley College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","8","-2"
"123527","San Bernardino Valley College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","11","-2"
"123527","San Bernardino Valley College","2009","'40'","Physical sciences.","First major","Associate's degree","7","-2"
"123554","Saint Marys College of California","2009","'14'","Engineering.","First major","Bachelor's degree","1","-2"
"123554","Saint Marys College of California","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","4","-2"
"123554","Saint Marys College of California","2009","'40'","Physical sciences.","First major","Bachelor's degree","4","-2"
"123563","Solano Community College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","3","-2"
"123563","Solano Community College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","1","-2"
"123563","Solano Community College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","9","-2"
"123563","Solano Community College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","17","-2"
"123563","Solano Community College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123563","Solano Community College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","13","-2"
"123563","Solano Community College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","9","-2"
"123563","Solano Community College","2009","'40'","Physical sciences.","First major","Associate's degree","19","-2"
"123572","Sonoma State University","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","21","-2"
"123572","Sonoma State University","2009","'14'","Engineering.","First major","Master's degree","6","-2"
"123572","Sonoma State University","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","16","-2"
"123572","Sonoma State University","2009","'40'","Physical sciences.","First major","Bachelor's degree","17","-2"
"123651","Vanguard University of Southern California","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","0","-2"
"123651","Vanguard University of Southern California","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","3","-2"
"123651","Vanguard University of Southern California","2009","'40'","Physical sciences.","First major","Bachelor's degree","1","-2"
"123800","Southwestern College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","34","-2"
"123800","Southwestern College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123800","Southwestern College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","17","-2"
"123800","Southwestern College","2009","'14'","Engineering.","First major","Associate's degree","0","-2"
"123800","Southwestern College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","20","-2"
"123800","Southwestern College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"123800","Southwestern College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","5","-2"
"123800","Southwestern College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","7","-2"
"123800","Southwestern College","2009","'40'","Physical sciences.","First major","Associate's degree","3","-2"
"123961","University of Southern California","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","35","-2"
"123961","University of Southern California","2009","'11'","Computer and information sciences and support services.","First major","Master's degree","426","-2"
"123961","University of Southern California","2009","'11'","Computer and information sciences and support services.","First major","Doctor's degree (old degree classification)","33","-2"
"123961","University of Southern California","2009","'14'","Engineering.","First major","Bachelor's degree","371","-2"
"123961","University of Southern California","2009","'14'","Engineering.","First major","Postbaccalaureate certificate","13","-2"
"123961","University of Southern California","2009","'14'","Engineering.","First major","Master's degree","1028","-2"
"123961","University of Southern California","2009","'14'","Engineering.","First major","Post-master's certificate","4","-2"
"123961","University of Southern California","2009","'14'","Engineering.","First major","Doctor's degree (old degree classification)","130","-2"
"123961","University of Southern California","2009","'15'","Engineering technologies/technicians.","First major","Doctor's degree (old degree classification)","0","-2"
"123961","University of Southern California","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","20","-2"
"123961","University of Southern California","2009","'27'","Mathematics and statistics.","First major","Master's degree","29","-2"
"123961","University of Southern California","2009","'27'","Mathematics and statistics.","First major","Doctor's degree (old degree classification)","12","-2"
"123961","University of Southern California","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","2","-2"
"123961","University of Southern California","2009","'40'","Physical sciences.","First major","Bachelor's degree","20","-2"
"123961","University of Southern California","2009","'40'","Physical sciences.","First major","Master's degree","13","-2"
"123961","University of Southern California","2009","'40'","Physical sciences.","First major","Doctor's degree (old degree classification)","40","-2"
"124113","Taft College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","0","-2"
"124113","Taft College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"124113","Taft College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","0","-2"
"124113","Taft College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","0","-2"
"124113","Taft College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","0","-2"
"124113","Taft College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","0","-2"
"124113","Taft College","2009","'40'","Physical sciences.","First major","Associate's degree","0","-2"
"125028","Ventura College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","0","-2"
"125028","Ventura College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"125028","Ventura College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","0","-2"
"125028","Ventura College","2009","'14'","Engineering.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"125028","Ventura College","2009","'14'","Engineering.","First major","Associate's degree","4","-2"
"125028","Ventura College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","9","-2"
"125028","Ventura College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","2","-2"
"125028","Ventura College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","7","-2"
"125091","Victor Valley College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","1","-2"
"125091","Victor Valley College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","14","-2"
"125091","Victor Valley College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","11","-2"
"125091","Victor Valley College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"125091","Victor Valley College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","17","-2"
"125170","Berkeley City College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","1","-2"
"125170","Berkeley City College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","1","-2"
"125170","Berkeley City College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","0","-2"
"125170","Berkeley City College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"125170","Berkeley City College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","0","-2"
"125170","Berkeley City College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 2 but less than 4 academic years","1","-2"
"125462","West Hills College Coalinga","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","5","-2"
"125462","West Hills College Coalinga","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","5","-2"
"125462","West Hills College Coalinga","2009","'27'","Mathematics and statistics.","First major","Associate's degree","0","-2"
"125462","West Hills College Coalinga","2009","'40'","Physical sciences.","First major","Associate's degree","0","-2"
"125471","West Los Angeles College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","2","-2"
"125471","West Los Angeles College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","5","-2"
"125471","West Los Angeles College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","2","-2"
"125471","West Los Angeles College","2009","'11'","Computer and information sciences and support services.","Second major","Associate's degree","2","-2"
"125471","West Los Angeles College","2009","'14'","Engineering.","First major","Associate's degree","0","-2"
"125471","West Los Angeles College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","0","-2"
"125471","West Los Angeles College","2009","'27'","Mathematics and statistics.","Second major","Associate's degree","1","-2"
"125471","West Los Angeles College","2009","'40'","Physical sciences.","First major","Associate's degree","0","-2"
"125499","West Valley College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","1","-2"
"125499","West Valley College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"125499","West Valley College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","1","-2"
"125499","West Valley College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 2 but less than 4 academic years","0","-2"
"125499","West Valley College","2009","'14'","Engineering.","First major","Associate's degree","2","-2"
"125499","West Valley College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","10","-2"
"125499","West Valley College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"125499","West Valley College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","0","-2"
"125499","West Valley College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","4","-2"
"125499","West Valley College","2009","'40'","Physical sciences.","First major","Associate's degree","5","-2"
"125727","Westmont College","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","2","-2"
"125727","Westmont College","2009","'11'","Computer and information sciences and support services.","Second major","Bachelor's degree","1","-2"
"125727","Westmont College","2009","'14'","Engineering.","First major","Bachelor's degree","6","-2"
"125727","Westmont College","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","2","-2"
"125727","Westmont College","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","0","-2"
"125727","Westmont College","2009","'40'","Physical sciences.","First major","Bachelor's degree","13","-2"
"125727","Westmont College","2009","'40'","Physical sciences.","Second major","Bachelor's degree","4","-2"
"125763","Whittier College","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","3","-2"
"125763","Whittier College","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","1","-2"
"125763","Whittier College","2009","'40'","Physical sciences.","First major","Bachelor's degree","6","-2"
"125763","Whittier College","2009","'40'","Physical sciences.","Second major","Bachelor's degree","0","-2"
"125897","Woodbury University","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","4","-2"
"126119","Yuba College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","2","-2"
"126119","Yuba College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","8","-2"
"126119","Yuba College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","1","-2"
"126119","Yuba College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","1","-2"
"126119","Yuba College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","1","-2"
"243744","Stanford University","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","64","-2"
"243744","Stanford University","2009","'11'","Computer and information sciences and support services.","First major","Master's degree","116","-2"
"243744","Stanford University","2009","'11'","Computer and information sciences and support services.","First major","Doctor's degree (old degree classification)","21","-2"
"243744","Stanford University","2009","'11'","Computer and information sciences and support services.","Second major","Bachelor's degree","1","-2"
"243744","Stanford University","2009","'14'","Engineering.","First major","Bachelor's degree","242","-2"
"243744","Stanford University","2009","'14'","Engineering.","First major","Master's degree","649","-2"
"243744","Stanford University","2009","'14'","Engineering.","First major","Post-master's certificate","8","-2"
"243744","Stanford University","2009","'14'","Engineering.","First major","Doctor's degree (old degree classification)","204","-2"
"243744","Stanford University","2009","'14'","Engineering.","Second major","Bachelor's degree","1","-2"
"243744","Stanford University","2009","'15'","Engineering technologies/technicians.","First major","Bachelor's degree","50","-2"
"243744","Stanford University","2009","'15'","Engineering technologies/technicians.","First major","Master's degree","165","-2"
"243744","Stanford University","2009","'15'","Engineering technologies/technicians.","First major","Doctor's degree (old degree classification)","15","-2"
"243744","Stanford University","2009","'15'","Engineering technologies/technicians.","Second major","Bachelor's degree","1","-2"
"243744","Stanford University","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","61","-2"
"243744","Stanford University","2009","'27'","Mathematics and statistics.","First major","Master's degree","112","-2"
"243744","Stanford University","2009","'27'","Mathematics and statistics.","First major","Doctor's degree (old degree classification)","23","-2"
"243744","Stanford University","2009","'27'","Mathematics and statistics.","Second major","Bachelor's degree","12","-2"
"243744","Stanford University","2009","'40'","Physical sciences.","First major","Bachelor's degree","66","-2"
"243744","Stanford University","2009","'40'","Physical sciences.","First major","Master's degree","38","-2"
"243744","Stanford University","2009","'40'","Physical sciences.","First major","Post-master's certificate","0","-2"
"243744","Stanford University","2009","'40'","Physical sciences.","First major","Doctor's degree (old degree classification)","96","-2"
"243744","Stanford University","2009","'40'","Physical sciences.","Second major","Bachelor's degree","10","-2"
"244011","ITT Technical Institute-Sylmar","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","56","-2"
"244011","ITT Technical Institute-Sylmar","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","1","-2"
"244011","ITT Technical Institute-Sylmar","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","82","-2"
"244011","ITT Technical Institute-Sylmar","2009","'15'","Engineering technologies/technicians.","First major","Bachelor's degree","12","-2"
"262086","Brandman University","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","42","-2"
"262457","San Joaquin Valley College-Fresno","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","25","-2"
"262457","San Joaquin Valley College-Fresno","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","38","-2"
"363387","Heald College-Roseville","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","5","-2"
"363387","Heald College-Roseville","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","20","-2"
"366401","Las Positas College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","8","-2"
"366401","Las Positas College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","1","-2"
"366401","Las Positas College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","6","-2"
"366401","Las Positas College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","2","-2"
"366401","Las Positas College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"366401","Las Positas College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","6","-2"
"366401","Las Positas College","2009","'40'","Physical sciences.","First major","Associate's degree","3","-2"
"366711","California State University-San Marcos","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","26","-2"
"366711","California State University-San Marcos","2009","'11'","Computer and information sciences and support services.","First major","Master's degree","3","-2"
"366711","California State University-San Marcos","2009","'27'","Mathematics and statistics.","First major","Bachelor's degree","10","-2"
"366711","California State University-San Marcos","2009","'27'","Mathematics and statistics.","First major","Master's degree","1","-2"
"366711","California State University-San Marcos","2009","'40'","Physical sciences.","First major","Bachelor's degree","11","-2"
"368780","Los Angeles ORT College-Los Angeles Campus","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","0","-2"
"371760","Heald College-Stockton","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","2","-2"
"371760","Heald College-Stockton","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","1","-2"
"371760","Heald College-Stockton","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","26","-2"
"371779","Heald College-Hayward","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","0","-2"
"371779","Heald College-Hayward","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"371779","Heald College-Hayward","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","36","-2"
"372222","University of Phoenix-San Diego Campus","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","86","-2"
"378406","ITT Technical Institute-Torrance","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","55","-2"
"378406","ITT Technical Institute-Torrance","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","12","-2"
"378406","ITT Technical Institute-Torrance","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","62","-2"
"378406","ITT Technical Institute-Torrance","2009","'15'","Engineering technologies/technicians.","First major","Bachelor's degree","13","-2"
"381909","ITT Technical Institute-San Bernardino","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","87","-2"
"381909","ITT Technical Institute-San Bernardino","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","23","-2"
"381909","ITT Technical Institute-San Bernardino","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","137","-2"
"381909","ITT Technical Institute-San Bernardino","2009","'15'","Engineering technologies/technicians.","First major","Bachelor's degree","28","-2"
"381945","Los Angeles ORT College-Van Nuys Campus","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","6","-2"
"395362","Copper Mountain Community College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 1 but less than 2 academic years","0","-2"
"395362","Copper Mountain Community College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","9","-2"
"395362","Copper Mountain Community College","2009","'11'","Computer and information sciences and support services.","First major","Award of at least 2 but less than 4 academic years","2","-2"
"395362","Copper Mountain Community College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","7","-2"
"398130","Mt Sierra College","2009","'11'","Computer and information sciences and support services.","First major","Bachelor's degree","29","-2"
"398574","Wyotech-Long Beach","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","146","-2"
"399212","Santiago Canyon College","2009","'11'","Computer and information sciences and support services.","First major","Award of less than 1 academic year","0","-2"
"399212","Santiago Canyon College","2009","'11'","Computer and information sciences and support services.","First major","Associate's degree","3","-2"
"399212","Santiago Canyon College","2009","'15'","Engineering technologies/technicians.","First major","Award of less than 1 academic year","192","-2"
"399212","Santiago Canyon College","2009","'15'","Engineering technologies/technicians.","First major","Award of at least 1 but less than 2 academic years","7","-2"
"399212","Santiago Canyon College","2009","'15'","Engineering technologies/technicians.","First major","Associate's degree","23","-2"
"399212","Santiago Canyon College","2009","'27'","Mathematics and statistics.","First major","Associate's degree","3","-2"
"399212","Santiago Canyon College","2009","'40'","Physical sciences.","First major","Associate's degree","4","-2"
